Name,Price,Url
Inscribed Muh Keen Gun,3.266 ,https://market.dota2.net/en/item/497875995-2030992903-Inscribed%20Muh%20Keen%20Gun/
Inscribed The Lightning Orchid,4.6 ,https://market.dota2.net/en/item/497876292-499768479-Inscribed%20The%20Lightning%20Orchid/
Inscribed The Lightning Orchid,3.257 ,https://market.dota2.net/en/item/497876292-500069129-Inscribed%20The%20Lightning%20Orchid/
Inscribed The Lightning Orchid,3.257 ,https://market.dota2.net/en/item/497876292-506430420-Inscribed%20The%20Lightning%20Orchid/
Fin King's Charm,3.802 ,https://market.dota2.net/en/item/497884810-1901297778-Fin%20King%27s%20Charm/
Auspicious Scythe of Vyse,5.378 ,https://market.dota2.net/en/item/340913865-2213175262-Auspicious%20Scythe%20of%20Vyse/
Totem of Deep Magma,6 ,https://market.dota2.net/en/item/466372279-1449373642-Totem%20of%20Deep%20Magma/
Genuine Lava Baby Roshan,675.321 ,https://market.dota2.net/en/item/422471400-5660084295-Genuine%20Lava%20Baby%20Roshan/
Blade of the Demonic Vessel,8.851 ,https://market.dota2.net/en/item/466372286-3361765266-Blade%20of%20the%20Demonic%20Vessel/
Arsenal of the Demonic Vessel,10.555 ,https://market.dota2.net/en/item/466372355-3361923230-Arsenal%20of%20the%20Demonic%20Vessel/
Mane of the Sunwarrior,3.257 ,https://market.dota2.net/en/item/521527577-2203714108-Mane%20of%20the%20Sunwarrior/
Mane of the Sunwarrior,3.257 ,https://market.dota2.net/en/item/521527577-2368410036-Mane%20of%20the%20Sunwarrior/
Severing Crest,6.035 ,https://market.dota2.net/en/item/524844106-1514048374-Severing%20Crest/
Severing Crest,7.674 ,https://market.dota2.net/en/item/524844106-3453471166-Severing%20Crest/
Genuine Burning Fiend,6.537 ,https://market.dota2.net/en/item/524906050-3361771197-Genuine%20Burning%20Fiend/
Scorching Talon,15.521 ,https://market.dota2.net/en/item/536077768-857271528-Scorching%20Talon/
Boooofus,2.938 ,https://market.dota2.net/en/item/545118265-0-Boooofus/
Voidhammer,23.948 ,https://market.dota2.net/en/item/552276097-1712938683-Voidhammer/
Genuine Rapier of the Burning God Offhand,4.902 ,https://market.dota2.net/en/item/771156336-3361756768-Genuine%20Rapier%20of%20the%20Burning%20God%20Offhand/
Genuine Rapier of the Burning God Offhand,2.283 ,https://market.dota2.net/en/item/771156336-4226941696-Genuine%20Rapier%20of%20the%20Burning%20God%20Offhand/
Genuine Rapier of the Burning God,3.794 ,https://market.dota2.net/en/item/771156332-5303252962-Genuine%20Rapier%20of%20the%20Burning%20God/
Inscribed Demon Eater,16.393 ,https://market.dota2.net/en/item/782527558-3366313501-Inscribed%20Demon%20Eater/
Inscribed Demon Eater,16.88 ,https://market.dota2.net/en/item/782527558-5646609481-Inscribed%20Demon%20Eater/
Promise of the First Dawn,2.15 ,https://market.dota2.net/en/item/2175739226-57949762-Promise%20of%20the%20First%20Dawn/
Blade of the Stormcharge Dragoon,6.427 ,https://market.dota2.net/en/item/2175771645-1625510296-Blade%20of%20the%20Stormcharge%20Dragoon/
Immortal Treasure III 2017,5.398 ,https://market.dota2.net/en/item/2274723232-5877161986-Immortal%20Treasure%20III%202017/
Immortal Treasure II 2017,4.129 ,https://market.dota2.net/en/item/2274723233-1625510296-Immortal%20Treasure%20II%202017/
Inscribed Hair of the Survivor,40.52 ,https://market.dota2.net/en/item/1987820175-3361879554-Inscribed%20Hair%20of%20the%20Survivor/
Compact of the Guardian Construct,4.684 ,https://market.dota2.net/en/item/1987893292-948149725-Compact%20of%20the%20Guardian%20Construct/
Lucid Torment Style Unlock,2.713 ,https://market.dota2.net/en/item/1987987192-948149725-Lucid%20Torment%20Style%20Unlock/
Compact of the Guardian Construct Style Unlock,2.393 ,https://market.dota2.net/en/item/1989077321-948149725-Compact%20of%20the%20Guardian%20Construct%20Style%20Unlock/
Infernal Rambler,2.506 ,https://market.dota2.net/en/item/2019423756-57949762-Infernal%20Rambler/
Kindred of the Umizar Crawler,3.197 ,https://market.dota2.net/en/item/1987655056-57949762-Kindred%20of%20the%20Umizar%20Crawler/
Elemental Imperator,5.93 ,https://market.dota2.net/en/item/2019426269-57949762-Elemental%20Imperator/
Order of the Wandering Flame,3.15 ,https://market.dota2.net/en/item/2050791821-57949762-Order%20of%20the%20Wandering%20Flame/
Crest of the Vermillion Crucible,5.469 ,https://market.dota2.net/en/item/2143245137-1625510296-Crest%20of%20the%20Vermillion%20Crucible/
Egg of the Vermillion Crucible,5.39 ,https://market.dota2.net/en/item/2143245140-1625510296-Egg%20of%20the%20Vermillion%20Crucible/
Vermillion Crucible,52.283 ,https://market.dota2.net/en/item/2143224109-93973071-Vermillion%20Crucible/
Новый стиль для Bark of the Ageless Witness,2.14 ,https://market.dota2.net/en/item/2149928814-948149725-Bark%20of%20the%20Ageless%20Witness%20Style%20Unlock/
Новый стиль для Bark of the Ageless Witness,2.201 ,https://market.dota2.net/en/item/2151860808-948149725-Bark%20of%20the%20Ageless%20Witness%20Style%20Unlock/
Bonkers of Awaleb,6.471 ,https://market.dota2.net/en/item/2944823468-2945397043-Bonkers%20of%20Awaleb/
Bonkers of Awaleb,3.793 ,https://market.dota2.net/en/item/2944823468-2945435606-Bonkers%20of%20Awaleb/
Sylvan Vedette,29.008 ,https://market.dota2.net/en/item/2974026543-4858636005-Sylvan%20Vedette/
Autographed Mandate of the Stormborn,3.257 ,https://market.dota2.net/en/item/2974028057-2989627036-Autographed%20Mandate%20of%20the%20Stormborn/
Codicil of the Veiled Ones,18.517 ,https://market.dota2.net/en/item/2814112341-2840047186-Codicil%20of%20the%20Veiled%20Ones/
Corrupted Crux of Perplex,8.442 ,https://market.dota2.net/en/item/2974122917-253716132-Corrupted%20Crux%20of%20Perplex/
Cone of the Vespidun Hunter-Killer,20.103 ,https://market.dota2.net/en/item/2847748196-1625510296-Cone%20of%20the%20Vespidun%20Hunter-Killer/
Astral Drift,4.793 ,https://market.dota2.net/en/item/2880706931-2880706932-Astral%20Drift/
Astral Drift,6.024 ,https://market.dota2.net/en/item/2880706931-2881094375-Astral%20Drift/
Astral Drift,4.793 ,https://market.dota2.net/en/item/2880706931-4212392876-Astral%20Drift/
Golden Edge of the Lost Order,3.257 ,https://market.dota2.net/en/item/2880706934-2926888640-Golden%20Edge%20of%20the%20Lost%20Order/
Golden Edge of the Lost Order,3.257 ,https://market.dota2.net/en/item/2880706934-2930692050-Golden%20Edge%20of%20the%20Lost%20Order/
Golden Edge of the Lost Order,2.778 ,https://market.dota2.net/en/item/2880706934-3852555890-Golden%20Edge%20of%20the%20Lost%20Order/
Shield of the Emerald Insurgence,4.466 ,https://market.dota2.net/en/item/3049929973-1625510296-Shield%20of%20the%20Emerald%20Insurgence/
Exalted The Magus Cypher,24.779 ,https://market.dota2.net/en/item/3118997608-3120725927-Exalted%20The%20Magus%20Cypher/
Exalted The Magus Cypher,24.779 ,https://market.dota2.net/en/item/3118997608-3128107232-Exalted%20The%20Magus%20Cypher/
Exalted The Magus Cypher,28.92 ,https://market.dota2.net/en/item/3118997608-3138157528-Exalted%20The%20Magus%20Cypher/
Exalted The Magus Cypher,24.779 ,https://market.dota2.net/en/item/3118997608-3164815006-Exalted%20The%20Magus%20Cypher/
The Magus Cypher,29.353 ,https://market.dota2.net/en/item/3119020548-3135765451-The%20Magus%20Cypher/
Genuine The Golden Barb of Skadi,4.433 ,https://market.dota2.net/en/item/3119494024-5592333018-Genuine%20The%20Golden%20Barb%20of%20Skadi/
Iceplain Ravager,5.686 ,https://market.dota2.net/en/item/3121596094-57949762-Iceplain%20Ravager/
Chill of the Keeper's Gaze,5.95 ,https://market.dota2.net/en/item/3121596153-57949762-Chill%20of%20the%20Keeper%27s%20Gaze/
Hush of Eternal Night,5.293 ,https://market.dota2.net/en/item/3121597290-1363818504-Hush%20of%20Eternal%20Night/
The Gaze of Zebulon,8.714 ,https://market.dota2.net/en/item/3150089027-1363818504-The%20Gaze%20of%20Zebulon/
March of the Powderkeg Patrol,8.65 ,https://market.dota2.net/en/item/3150089038-57949762-March%20of%20the%20Powderkeg%20Patrol/
Unusual Mango the Newt,3.553 ,https://market.dota2.net/en/item/4337489807-3362442326-Unusual%20Mango%20the%20Newt/
Unusual Mango the Newt,3.072 ,https://market.dota2.net/en/item/4337489807-5898606109-Unusual%20Mango%20the%20Newt/
Winter Lineage Bite of the Surging Wind,2.906 ,https://market.dota2.net/en/item/4742132586-57949762-Winter%20Lineage%20Bite%20of%20the%20Surging%20Wind/
Winter Lineage Bite of the Surging Wind,2.824 ,https://market.dota2.net/en/item/4742132586-58046424-Winter%20Lineage%20Bite%20of%20the%20Surging%20Wind/
Darktrench Stalker - Shoulder,32.715 ,https://market.dota2.net/en/item/4511668773-5613218786-Darktrench%20Stalker%20-%20Shoulder/
Darktrench Stalker - Head,32.962 ,https://market.dota2.net/en/item/4511668776-5363314223-Darktrench%20Stalker%20-%20Head/
The International 2021: автограф Eiritel,3.257 ,https://market.dota2.net/en/item/4581328953-0-Eiritel%20Autograph%20Avatar%20-%20The%20International%202021/
The International 2021: автограф SirActionSlacks,2.405 ,https://market.dota2.net/en/item/4581330036-0-Siractionslacks%20Autograph%20Avatar%20-%20The%20International%202021/
The International 2021: автограф Maelstorm,3.575 ,https://market.dota2.net/en/item/4581330039-0-Maelstorm%20Autograph%20Avatar%20-%20The%20International%202021/
The International 2021: автограф Solo,4.336 ,https://market.dota2.net/en/item/4581338862-0-Solo%20Autograph%20Avatar%20-%20The%20International%202021/
Faeriesnap Spriteleaf,2.822 ,https://market.dota2.net/en/item/4614293504-57949762-Faeriesnap%20Spriteleaf/
Комплект музыки: Humanity's Last Breath — Void,2.366 ,https://market.dota2.net/en/item/4655740978-1363818137-Humanity%27s%20Last%20Breath%3A%20Void%20Music%20Pack/
Лабиринт Аганима 2021: Trust of the Benefactor,3.9 ,https://market.dota2.net/en/item/4672378365-948149725-Aghanim%27s%202021%20Trust%20of%20the%20Benefactor/
Bane of the Deathstalkers,62.086 ,https://market.dota2.net/en/item/4714880075-93973071-Bane%20of%20the%20Deathstalkers/
Radiant Conqueror Back,19.954 ,https://market.dota2.net/en/item/4812314295-1626105118-Radiant%20Conqueror%20Back/
Radiant Conqueror Back,19.954 ,https://market.dota2.net/en/item/4812314295-5854073906-Radiant%20Conqueror%20Back/
Inscribed Radiant Conqueror Arms,3.214 ,https://market.dota2.net/en/item/4812318770-5653263125-Inscribed%20Radiant%20Conqueror%20Arms/
Unusual Ageless Apothecary,5.381 ,https://market.dota2.net/en/item/4871564446-3361768899-Unusual%20Ageless%20Apothecary/
Servant of the Sightless Shamans,2.574 ,https://market.dota2.net/en/item/4888313969-5907489183-Servant%20of%20the%20Sightless%20Shamans/
Servant of the Sightless Shamans Head,2.778 ,https://market.dota2.net/en/item/4888331845-2247249524-Servant%20of%20the%20Sightless%20Shamans%20Head/
Golden Deepshock Destroyer,3.867 ,https://market.dota2.net/en/item/4480651403-1363818241-Golden%20Deepshock%20Destroyer/
Oaths of the Dragonborn,5.399 ,https://market.dota2.net/en/item/4480655681-93973071-Oaths%20of%20the%20Dragonborn/
Hidden Vector,9.068 ,https://market.dota2.net/en/item/4480661957-57949762-Hidden%20Vector/
Darktrench Stalker - Misc,4.073 ,https://market.dota2.net/en/item/5039873594-5064219240-Darktrench%20Stalker%20-%20Misc/
Astral Origins,17.613 ,https://market.dota2.net/en/item/5085319453-57949762-Astral%20Origins/
Lumpo and Rupertus,19.943 ,https://market.dota2.net/en/item/5651509399-57949762-Lumpo%20and%20Rupertus/
Lumpo and Rupertus,19.941 ,https://market.dota2.net/en/item/5651509399-58046424-Lumpo%20and%20Rupertus/
The Abominable Snowbeast - Back,3.256 ,https://market.dota2.net/en/item/5651525952-2247249524-The%20Abominable%20Snowbeast%20-%20Back/
Unusual Hood of the Long Night,3.54 ,https://market.dota2.net/en/item/5651536963-5660131945-Unusual%20Hood%20of%20the%20Long%20Night/
Unusual Claws of the Frostbite Dunes,4.826 ,https://market.dota2.net/en/item/5651561599-5660032205-Unusual%20Claws%20of%20the%20Frostbite%20Dunes/
Unusual Claws of the Crystal Drift,8.36 ,https://market.dota2.net/en/item/5651564074-5660059495-Unusual%20Claws%20of%20the%20Crystal%20Drift/
King Kringle's Tannenkromm,2.802 ,https://market.dota2.net/en/item/5651565643-2247249524-King%20Kringle%27s%20Tannenkromm/
Unusual Blade of the Pack-Ice Privateer,2.999 ,https://market.dota2.net/en/item/5651569965-5660032205-Unusual%20Blade%20of%20the%20Pack-Ice%20Privateer/
Unusual Winter Lineage Gust of the Surging Wind,3.835 ,https://market.dota2.net/en/item/5651578829-5660032205-Unusual%20Winter%20Lineage%20Gust%20of%20the%20Surging%20Wind/
Unusual Winter Lineage Gust of the Surging Wind,8.486 ,https://market.dota2.net/en/item/5651578829-5660292825-Unusual%20Winter%20Lineage%20Gust%20of%20the%20Surging%20Wind/
Unusual Bracer of Vile Convocation,2.76 ,https://market.dota2.net/en/item/5651592396-5660059495-Unusual%20Bracer%20of%20Vile%20Convocation/
Silent Wight - Tail,2.816 ,https://market.dota2.net/en/item/5651593110-2247249524-Silent%20Wight%20-%20Tail/
Silent Wight - Hood,7.282 ,https://market.dota2.net/en/item/5651593111-1625510296-Silent%20Wight%20-%20Hood/
Lumpo and Rupertus - Weapon,3.981 ,https://market.dota2.net/en/item/5651690707-1625510296-Lumpo%20and%20Rupertus%20-%20Weapon/
Lumpo and Rupertus - Shoulder,2.79 ,https://market.dota2.net/en/item/5651690713-1625510296-Lumpo%20and%20Rupertus%20-%20Shoulder/
Unusual Claws of the Crystal Drift,8.36 ,https://market.dota2.net/en/item/5662503832-5660032205-Unusual%20Claws%20of%20the%20Crystal%20Drift/
Dreadmist Dragoon,2.4 ,https://market.dota2.net/en/item/5713400902-5911084751-Dreadmist%20Dragoon/
Spirit of the Frozen Flow,6.613 ,https://market.dota2.net/en/item/5713402870-1363818241-Spirit%20of%20the%20Frozen%20Flow/
Blades of Voth Domosh,22.82 ,https://market.dota2.net/en/item/5867274653-3361757623-Blades%20of%20Voth%20Domosh/
Roost of the Winter Raven,41.581 ,https://market.dota2.net/en/item/5873021374-57949762-Roost%20of%20the%20Winter%20Raven/
Unusual Victorious Fighting Scoundrel - Staff,19.687 ,https://market.dota2.net/en/item/5713416020-5723557698-Unusual%20Victorious%20Fighting%20Scoundrel%20-%20Staff/
Unusual Vile Behemoth - Spear,9.463 ,https://market.dota2.net/en/item/5713418279-5723578862-Unusual%20Vile%20Behemoth%20-%20Spear/
Unusual Reflection of the Surging Stream - Arms,21.785 ,https://market.dota2.net/en/item/5713419502-5723578862-Unusual%20Reflection%20of%20the%20Surging%20Stream%20-%20Arms/
Unusual Song of the Shadow Dragon - Blade,65.245 ,https://market.dota2.net/en/item/5713420209-5723557690-Unusual%20Song%20of%20the%20Shadow%20Dragon%20-%20Blade/
Spirit of the Frozen Flow,4.56 ,https://market.dota2.net/en/item/5713402870-5918168757-Spirit%20of%20the%20Frozen%20Flow/
Голографическая Наклейка игрока: 萧瑟 | TI 2022,6.046 ,https://market.dota2.net/en/item/5001203295-57949762-Holo%20%E8%90%A7%E7%91%9F%20Player%20Sticker%20-%20TI%202022/
The Abominable Snowbeast,18.517 ,https://market.dota2.net/en/item/5013459150-58046424-The%20Abominable%20Snowbeast/
The Abscesserator,4.175 ,https://market.dota2.net/en/item/5061407183-1626105118-The%20Abscesserator/
The Abscesserator,4.2 ,https://market.dota2.net/en/item/5061407183-3362159914-The%20Abscesserator/
The Abscesserator,3.944 ,https://market.dota2.net/en/item/5061407183-5931475867-The%20Abscesserator/
Astral Origins - Weapon,2.419 ,https://market.dota2.net/en/item/5085330513-2247249524-Astral%20Origins%20-%20Weapon/
Astral Origins - Back,7.255 ,https://market.dota2.net/en/item/5085330517-2247249524-Astral%20Origins%20-%20Back/
Altar Ball,7.625 ,https://market.dota2.net/en/item/5224603878-5901465218-Altar%20Ball/
Altar Ball,2.472 ,https://market.dota2.net/en/item/5224603878-5914438471-Altar%20Ball/
Doll of the Dead,27.231 ,https://market.dota2.net/en/item/5224618520-5913350608-Doll%20of%20the%20Dead/
Doll of the Dead,14.52 ,https://market.dota2.net/en/item/5224618520-5916155967-Doll%20of%20the%20Dead/
Doll of the Dead,13.943 ,https://market.dota2.net/en/item/5224618520-5919908161-Doll%20of%20the%20Dead/
Fiery Soul of the Slayer,19.661 ,https://market.dota2.net/en/item/5404382792-5427009311-Fiery%20Soul%20of%20the%20Slayer/
Lakad Coconut of the Emerald Insurgence,3.878 ,https://market.dota2.net/en/item/5456050904-1625510296-Lakad%20Coconut%20of%20the%20Emerald%20Insurgence/
Золотая Наклейка работницы студии: Yuno | TI 2023,2.13 ,https://market.dota2.net/en/item/5556932351-948149725-Gold%20Yuno%20Talent%20Sticker%20-%20TI%202023/
Treasure of the Crimson Witness 2023,201.507 ,https://market.dota2.net/en/item/5573269755-988854086-Treasure%20of%20the%20Crimson%20Witness%202023/
Infernal Cavalcade of the Crimson Witness,167.774 ,https://market.dota2.net/en/item/5573594312-57949762-Infernal%20Cavalcade%20of%20the%20Crimson%20Witness/
Genuine Rapier of the Burning God,3.832 ,https://market.dota2.net/en/item/5671156315-3361760026-Genuine%20Rapier%20of%20the%20Burning%20God/
Swine of the Sunken Galley,19.341 ,https://market.dota2.net/en/item/5867264910-3361760909-Swine%20of%20the%20Sunken%20Galley/
Blades of Voth Domosh,22.82 ,https://market.dota2.net/en/item/5897916910-5907025875-Blades%20of%20Voth%20Domosh/
Unusual Havoc of the Hydra's Scorn - Weapon,24.508 ,https://market.dota2.net/en/item/5713414316-5723557698-Unusual%20Havoc%20of%20the%20Hydra%27s%20Scorn%20-%20Weapon/
Вымпел Alliance,0.02 ,https://market.dota2.net/en/item/230130117-1912597096-Team%20Pennant%3A%20Alliance/
Вымпел Alliance,0.024 ,https://market.dota2.net/en/item/230130117-1914382052-Team%20Pennant%3A%20Alliance/
Вымпел Alliance,1.416 ,https://market.dota2.net/en/item/230130117-2264511056-Team%20Pennant%3A%20Alliance/
